634.21	-4.4
634.227	16.4
634.245	20.4
634.263	36.6
634.281	53.8
634.298	12.2
634.316	1.6
634.334	2
634.351	-25.4
634.369	-40.8
634.387	2.6
634.404	17.6
634.422	-5.8
634.44	-11.8
634.458	-18.2
634.475	33.4
634.493	54.6
634.511	-22
634.528	-7.4
634.546	1.8
634.564	-2
634.581	-41.4
634.599	0.4
634.617	23.2
634.634	7
634.652	-24.6
634.67	-12.2
634.687	34.4
634.705	8.6
634.723	-10.4
634.74	20.4
634.758	5.4
634.775	-2.6
634.793	-20.4
634.811	30
634.828	27.4
634.846	-8.2
634.864	-15.4
634.881	32.6
634.899	0.2
634.917	-10.8
634.934	-12.4
634.952	15.8
634.969	20.2
634.987	31
635.005	-3.8
635.022	18.2
635.04	26.6
635.057	7.2
635.075	-11.8
635.093	11.2
635.11	32.2
635.128	27.6
635.145	-9.8
635.163	28.6
635.181	15
635.198	23.8
635.216	11.4
635.233	4.6
635.251	34.6
635.268	-2.4
635.286	-1.4
635.304	-11
635.321	-13.4
635.339	-34.8
635.356	-33.8
635.374	-14.6
635.391	-11.8
635.409	-14
635.426	5.2
635.444	1
635.462	-2
635.479	-6.4
635.497	-3.8
635.514	17.6
635.532	14.6
635.549	8.2
635.567	-16.4
635.584	3
635.602	63.2
635.619	54.4
635.637	-17.4
635.654	10
635.672	3.2
635.689	19.6
635.707	-13.4
635.724	-6.6
635.742	-14.6
635.759	-21.8
635.777	-18.2
635.795	-3.8
635.812	45.4
635.829	0.8
635.847	-31.6
635.864	-2.4
635.882	19.2
635.899	25.8
635.917	-6.8
635.934	-11
635.952	-0.4
635.969	-6.2
635.987	22.8
636.004	74
636.022	31.4
636.039	-15.8
636.057	10
636.074	7.8
636.092	5.6
636.109	-10
636.127	4
636.144	4.4
636.161	56.4
636.179	7.4
636.196	-17
636.214	-15.4
636.231	8.4
636.249	-14
636.266	-13.8
636.283	11.4
636.301	20.2
636.318	15.2
636.336	-8.8
636.353	-2.8
636.371	11
636.388	-2.4
636.405	12.2
636.423	20
636.44	21
636.458	-13.8
636.475	-37.6
636.492	-27.6
636.51	-17.4
636.527	-6
636.545	-3.4
636.562	-9.4
636.579	-13.4
636.597	-24
636.614	-13.6
636.632	-8.2
636.649	48.4
636.666	39
636.684	-10.8
636.701	-27.4
636.718	-22.2
636.736	-18
636.753	-6.2
636.771	9.2
636.788	31.8
636.805	6.4
636.823	-20.6
636.84	-16.2
636.857	-17.2
636.875	-31
636.892	-17.4
636.909	28.4
636.927	34.8
636.944	-5.2
636.961	-30.4
636.979	-17.2
636.996	13.6
637.013	6.4
637.031	-10.6
637.048	-32
637.065	-0.8
637.083	1
637.1	-18.8
637.117	-26.8
637.135	18.6
637.152	34.6
637.169	-0
637.187	-9.4
637.204	36.6
637.221	10
637.238	-15.2
637.256	26.4
637.273	7
637.29	26.4
637.308	-15.4
637.325	-5
637.342	21.4
637.359	45
637.377	23.2
637.394	50.8
637.411	5.4
637.428	15.4
637.446	-16.4
637.463	0.2
637.48	67.8
637.498	26.8
637.515	-11.4
637.532	12.6
637.549	0.8
637.567	-9.8
637.584	-11
637.601	1.8
637.618	28.8
637.636	14.2
637.653	-10.6
637.67	-8.6
637.687	21.6
637.704	8.8
637.722	-4.8
637.739	5.4
637.756	42.4
637.773	29.8
637.791	-7.8
637.808	9
637.825	8
637.842	19.6
637.859	-11.2
637.877	2.6
637.894	15.4
637.911	-6.2
637.928	-20.8
637.945	13.4
637.963	41.4
637.98	23
637.997	3.2
638.014	-27.6
638.031	0.2
638.049	14
638.066	-30.8
638.083	-7
638.1	5.8
638.117	-6.2
638.134	-23
638.152	-9.6
638.169	-22.6
638.186	-7.6
638.203	-31.2
638.22	-44.2
638.237	-40.4
638.255	-28
638.272	-21.4
638.289	-18.6
638.306	-23.4
638.323	5.6
638.34	14.8
638.357	14.6
638.374	53
638.392	-9.8
638.409	-25.2
638.426	-5
638.443	3.4
638.46	-13.6
638.477	-4
638.494	18.6
638.511	23.6
638.529	17.6
638.546	-27.6
638.563	-14.4
638.58	16.4
638.597	17.8
638.614	-7.2
638.631	-7.4
638.648	5
638.665	2.2
638.682	-8.6
638.7	4.4
638.717	26.8
638.734	-1.6
638.751	-11.8
638.768	-6.6
638.785	4.8
638.802	-18.4
638.819	-8.2
638.836	6
638.853	38.2
638.87	-10.4
638.887	-37.8
638.904	-2.6
638.921	34.4
638.939	28
638.956	11.6
638.973	-6.6
638.99	28.6
639.007	37
639.024	1.4
639.041	16.6
639.058	27.2
639.075	13.4
639.092	17.6
639.109	-35.8
639.126	-28.6
639.143	-11.2
639.16	-26.8
639.177	16.8
639.194	58.4
639.211	61.2
639.228	28.6
639.245	-1.6
639.262	0.4
639.279	-9.2
639.296	-2
639.313	8.4
639.33	-8.6
639.347	10
639.364	-1.2
639.381	3.8
639.398	25
639.415	24.8
639.432	3.4
639.449	-13
639.466	20.4
639.483	24
639.5	8
639.517	-4.4
639.534	-25.2
639.551	-29.6
639.568	-50
639.585	-24.6
639.602	6.4
639.619	1.8
639.636	5.2
639.653	18.8
639.669	-18.2
639.686	-9.8
639.703	5
639.72	7.2
639.737	12
639.754	22.6
639.771	20
639.788	49
639.805	72.8
639.822	11.8
639.839	-7.8
639.856	3.2
639.873	13.4
639.89	26.2
639.906	-25.8
639.923	-12.8
639.94	15.8
639.957	20.4
639.974	-8
639.991	9.2
640.008	21.2
640.025	13.2
640.042	-11.8
640.059	-2
640.075	6.4
640.092	26.8
640.109	11.4
640.126	16.2
640.143	-9.8
640.16	-2.6
640.177	-7.8
640.194	-22.6
640.21	-13.2
640.227	12.6
640.244	10.2
640.261	23.2
640.278	46
640.295	12.2
640.312	-29
640.328	-16.2
640.345	21
640.362	4
640.379	-6
640.396	29.8
640.413	67.8
640.43	5.2
640.446	-44.8
640.463	-11.2
640.48	-4.2
640.497	-20.8
640.514	-30.2
640.531	-8
640.547	12.6
640.564	12.8
640.581	22.8
640.598	30
640.615	1.4
640.631	-4.2
640.648	-24.2
640.665	-9
640.682	28.6
640.699	-26
640.715	-18.4
640.732	-10.8
640.749	-6.8
640.766	25.4
640.783	13.6
640.799	10.6
640.816	25.4
640.833	16.6
640.85	1.6
640.866	16.2
640.883	66.8
640.9	16.8
640.917	-5.4
640.933	-27
640.95	-13.8
640.967	3
640.984	-16.6
641.001	-26.4
641.017	-20.2
641.034	-21.6
641.051	-11.4
641.068	-14.8
641.084	23.8
641.101	2.2
641.118	12.8
641.134	-7.4
641.151	1.4
641.168	-3.2
641.185	-27
641.201	29.6
641.218	39
641.235	1.4
641.252	-6.8
641.268	15.8
641.285	2.6
641.302	6
641.318	-29.6
641.335	-16.2
641.352	-1.8
641.368	16.8
641.385	17
641.402	17.2
641.419	17
641.435	8.6
641.452	45.4
641.469	18.2
641.485	3.6
641.502	-1
641.519	-20.8
641.535	1
641.552	69.4
641.569	52
641.585	-4
641.602	-2.4
641.619	21
641.635	-22
641.652	-26.2
641.669	0.2
641.685	30
641.702	29
641.719	22.2
641.735	27.2
641.752	13
641.769	2.4
641.785	-10.8
641.802	-17.6
641.818	24.2
641.835	51.4
641.852	17.2
641.868	12.2
641.885	22.2
641.902	-9.4
641.918	-15.2
641.935	12.8
641.951	13.8
641.968	-10
641.985	-30.6
642.001	8.4
642.018	27.2
642.034	14.8
642.051	-7.6
642.068	-26.8
642.084	4.2
642.101	2.8
642.117	-3.2
642.134	-0.6
642.151	9.6
642.167	-5.6
642.184	-22.2
642.2	18.8
642.217	51.8
642.233	43
642.25	-3.8
642.267	17.4
642.283	30.8
642.3	-2.8
642.316	-29.4
642.333	-4.2
642.349	-3.6
642.366	-32.2
642.382	-54.6
642.399	175
642.416	455.8
642.432	52.4
642.449	-41.6
642.465	-6.8
642.482	17.8
642.498	-4.8
642.515	-8.8
642.531	-22.2
642.548	2.6
642.564	16.8
642.581	2.4
642.597	-4.8
642.614	28.4
642.63	38.2
642.647	0.2
642.663	14.6
642.68	4.6
642.696	21
642.713	-16
642.729	0.4
642.746	37.2
642.762	3.8
642.779	-9.6
642.795	-22
642.812	-23
642.828	-35.4
642.845	-26.6
642.861	-14.6
642.878	-18.6
642.894	-2.4
642.911	34.2
642.927	-10.6
642.944	5.2
642.96	45.4
642.977	-0.8
642.993	4.8
643.01	12.8
643.026	-6.6
643.042	-17.8
643.059	1.2
643.075	-15.4
643.092	-32.2
643.108	-39
643.125	-25
643.141	-7.8
643.158	-6.6
643.174	0.4
643.19	57.8
643.207	58.6
643.223	2.6
643.24	5
643.256	-5
643.272	-12
643.289	-7.6
643.305	0.2
643.322	16.8
643.338	13
643.355	14
643.371	22.6
643.387	1.2
643.404	-10
643.42	-10.2
643.437	6.2
643.453	33
643.469	18
643.486	0.6
643.502	12.4
643.518	4.4
643.535	-14.6
643.551	18
643.568	-3.8
643.584	-2.6
643.6	-13.6
643.617	7.4
643.633	-9.6
643.649	11
643.666	8.6
643.682	-7
643.698	1.4
643.715	-15.4
643.731	-3.2
643.748	-13.8
643.764	-9.8
643.78	-4.6
643.797	28
643.813	20
643.829	17.8
643.846	-2.6
643.862	41.6
643.878	42.6
643.895	11
643.911	8.4
643.927	19.4
643.943	31.6
643.96	-28.8
643.976	-31
643.992	15.4
644.009	33.8
644.025	5.2
644.041	2.6
644.058	27.8
644.074	32.2
644.09	2
644.106	4.6
644.123	15.2
644.139	5.8
644.155	-9
644.172	-14.6
644.188	39.8
644.204	17.6
644.22	10.6
644.237	17
644.253	13.2
644.269	20.4
644.286	5.2
644.302	-6
644.318	2.8
644.334	15.6
644.351	19.8
644.367	6.4
644.383	10.4
644.399	12.8
644.416	16.8
644.432	-10
644.448	-23.2
644.464	-19
644.481	-3.8
644.497	-1
644.513	23
644.529	0.4
644.545	9.4
644.562	4.2
644.578	22.2
644.594	13.8
644.61	5.8
644.627	3.8
644.643	19.8
644.659	-5.6
644.675	-35.2
644.691	-16.8
644.708	3.2
644.724	18.2
644.74	-2.2
644.756	12
644.772	31.2
644.789	53.8
644.805	27.8
644.821	1.6
644.837	32.2
644.853	42
644.869	16.8
644.886	30.2
644.902	61.2
644.918	63.4
644.934	32.2
644.95	53.6
644.966	21.2
644.983	15.4
644.999	4.8
645.015	1.2
645.031	39.4
645.047	44.8
645.063	32.6
645.079	116.6
645.096	241.8
645.112	45.8
645.128	38.4
645.144	24.4
645.16	43.6
645.176	22.8
645.192	14
645.209	32.8
645.225	25.4
645.241	43.2
645.257	41.8
645.273	32
645.289	35.2
645.305	6.8
645.321	18.4
645.337	30.2
645.354	46.6
645.37	6
645.386	8
645.402	19.8
645.418	17.8
645.434	-1.4
645.45	8.6
645.466	18.8
645.482	17.4
645.498	28
645.514	-16.2
645.531	-5
645.547	17.8
645.563	26.6
645.579	1.2
645.595	22.2
645.611	16.2
645.627	38.2
645.643	39.2
645.659	38.2
645.675	39
645.691	12.6
645.707	-1.8
645.723	-4.8
645.739	25.6
645.755	22.8
645.771	-11.2
645.787	6.2
645.803	49.4
645.819	71.4
645.835	-0.6
645.852	43.6
645.868	37.8
645.884	2.6
645.9	-2.6
645.916	6.4
645.932	-4.6
645.948	2.8
645.964	-1.6
645.98	10.6
645.996	36.6
646.012	44
646.028	12.8
646.044	2.2
646.06	1.2
646.076	-6.8
646.092	15
646.108	-3
646.124	29.8
646.14	31.6
646.156	3
646.172	27.8
646.188	36.6
646.203	6.2
646.219	-22.8
646.235	38
646.251	67
646.267	13.4
646.283	17.4
646.299	5
646.315	56
646.331	67.4
646.347	28.2
646.363	-1.4
646.379	-3.2
646.395	-27
646.411	-11.8
646.427	-11.6
646.443	-17.2
646.459	-11.8
646.475	17.2
646.491	14.2
646.506	8.4
646.522	-25.8
646.538	-23
646.554	-16.6
646.57	-0.2
646.586	1.6
646.602	8.4
646.618	3.4
646.634	21.2
646.65	28.6
646.666	-4
646.682	-15.8
646.697	22
646.713	22.2
646.729	-4.6
646.745	-0.8
646.761	45.2
646.777	28.6
646.793	-0.6
646.809	1.6
646.824	-18.8
646.84	2.4
646.856	-4.2
646.872	-1.6
646.888	29.4
646.904	-7.4
646.92	-0.2
646.936	1
646.951	-6.4
646.967	1.2
646.983	32.2
646.999	24.4
647.015	14.6
647.031	49
647.047	-0.6
647.062	-16.6
647.078	-10.8
647.094	-8
647.11	-13.4
647.126	-22.2
647.142	17.2
647.157	59
647.173	3.2
647.189	-12.4
647.205	-28.4
647.221	-35
647.236	-8.6
647.252	1.8
647.268	-10.8
647.284	-10
647.3	21.2
647.315	7.6
647.331	4.8
647.347	23.8
647.363	0.4
647.379	13.2
647.394	21.4
647.41	15.8
647.426	4.6
647.442	-3.4
647.458	5.6
647.473	16
647.489	8
647.505	24.2
647.521	26.6
647.536	10.6
647.552	-22.4
647.568	-24.6
647.584	15.6
647.599	10
647.615	-6.6
647.631	7.4
647.647	10
647.662	1
647.678	-20.6
647.694	-29
647.71	-9.6
647.725	-41.2
647.741	-41.6
647.757	-19
647.773	14.8
647.788	16.8
647.804	-3.8
647.82	7.6
647.835	27.6
647.851	15.8
647.867	-11
647.883	-3
647.898	21.4
647.914	28.6
647.93	23.6
647.945	1.8
647.961	23.8
647.977	33.2
647.993	-8
648.008	12
648.024	38.4
648.04	-9.6
648.055	-8.2
648.071	-9.8
648.087	6.8
648.102	-18.6
648.118	-28.4
648.134	-27
648.149	7.6
648.165	17.6
648.181	-4.8
648.196	-19.8
648.212	-4.2
648.228	-6.6
648.243	0.8
648.259	2.6
648.275	0.6
648.29	6.6
648.306	1.6
648.322	-0.4
648.337	0.2
648.353	42.2
648.368	45.4
648.384	78.8
648.4	21
648.415	-10.2
648.431	-0.8
648.447	16
648.462	48.8
648.478	29.2
648.493	-26.6
648.509	3.6
648.525	24.6
648.54	-26.2
648.556	-15.6
648.572	18.6
648.587	12.4
648.603	3.6
648.618	7.8
648.634	4.8
648.65	26.2
648.665	30
648.681	-9
648.696	22.8
648.712	69.8
648.727	64.8
648.743	44
648.759	48.4
648.774	59
648.79	2.6
648.805	-30.2
648.821	-3.6
648.836	21.2
648.852	-8
648.868	-8.4
648.883	0.8
648.899	3
648.914	-6.6
648.93	5
648.945	27.8
648.961	56.4
648.976	29.2
648.992	5.8
649.007	8.8
649.023	6.4
649.039	12.6
649.054	-24.2
649.07	8.6
649.085	-5.4
649.101	13.4
649.116	-21.8
649.132	7.8
649.147	14.2
649.163	0.2
649.178	-6.8
649.194	7
649.209	65.2
649.225	51.2
649.24	32.6
649.256	52.2
649.271	39.6
649.287	8
649.302	-10.6
649.318	4.2
649.333	-16.4
649.349	-1.4
649.364	10.8
649.38	34.8
649.395	39.2
649.41	30.4
649.426	10
649.441	-13.6
649.457	15
649.472	-8.4
649.488	-2.4
649.503	29
649.519	45.4
649.534	39.4
649.55	31.4
649.565	40.6
649.581	33.6
649.596	8.4
649.611	-2.8
649.627	18.8
649.642	9
649.658	-10.6
649.673	20.6
649.689	30.2
649.704	38.4
649.719	46.2
649.735	11.2
649.75	39
649.766	23.2
649.781	18.2
649.796	-17.2
649.812	6.6
649.827	35.8
649.843	-3
649.858	8.8
649.874	-5.2
649.889	14.2
649.904	16
649.92	-4.8
649.935	-11.4
649.95	30.4
649.966	-4.4
649.981	-6
649.997	10.2
650.012	0.8
650.027	-3.6
650.043	-18.8
650.058	-11.2
650.073	-0.2
650.089	34
650.104	34.6
650.12	-11.6
650.135	0.4
650.15	-1
650.166	13.2
650.181	7.6
650.196	29.4
650.212	26.4
650.227	-1.4
650.242	22.4
650.258	24.8
650.273	15.8
650.288	-3.2
650.304	15.8
650.319	5.6
650.334	-6.6
650.35	1.2
650.365	68.4
650.38	44.2
650.396	2.4
650.411	2.8
650.426	-0.2
650.441	13.4
650.457	19
650.472	17.8
650.487	27.4
650.503	-6
650.518	-17
650.533	-7.6
650.549	22.6
650.564	35.6
650.579	16.6
650.594	9
650.61	12.8
650.625	25.4
650.64	18.8
650.656	-18
650.671	-16.2
650.686	5.4
650.701	28.8
650.717	20.4
650.732	39.8
650.747	26.8
650.762	12.6
650.778	17.8
650.793	18
650.808	27.6
650.823	14.4
650.839	4.4
650.854	9.6
650.869	35.4
650.884	61
650.9	5.6
650.915	4.6
650.93	-9.6
650.945	-0.8
650.96	14.6
650.976	7.8
650.991	-2.4
651.006	-5.6
651.021	-8.2
651.037	10.2
651.052	21.2
651.067	-39.4
651.082	-25.8
651.097	-21.2
651.113	-6.2
651.128	-10
651.143	17.8
651.158	-15
651.173	5.2
651.189	41.6
651.204	-19.2
651.219	-22.4
651.234	35.4
651.249	34.4
651.264	12
651.28	-0.6
651.295	6.4
651.31	48.6
651.325	-41
651.34	-22.6
651.355	-11.2
651.371	-25.8
651.386	-55.6
651.401	-11.4
651.416	16.4
651.431	0.8
651.446	-19.8
651.461	-29.2
651.477	12.6
651.492	44.4
651.507	5.4
651.522	4
651.537	1.6
651.552	-19.4
651.567	-9.8
651.583	17.8
651.598	32.2
651.613	-33.8
651.628	-5.2
651.643	-0.6
651.658	2.8
651.673	0.6
651.688	-7.6
651.703	19.2
651.719	56.6
651.734	64
651.749	-17.6
651.764	-0.6
651.779	11.2
651.794	6.2
651.809	-17.2
651.824	17.6
651.839	5
651.854	18.4
651.869	9.4
651.884	23.6
651.9	6.6
651.915	-12.6
651.93	-4.6
651.945	29.2
651.96	22.4
651.975	7.8
651.99	9.2
652.005	-16.8
652.02	10.6
652.035	43
652.05	70.6
652.065	183.8
652.08	28.8
652.095	-1.8
652.11	43
652.125	16.8
652.14	21.8
652.155	22.2
652.17	19.4
652.185	1.2
652.2	30.8
652.215	31
652.23	-7.4
652.245	2
652.261	38
652.276	37.2
652.291	22
652.306	6.2
652.321	31.6
652.336	18.8
652.351	-9.8
652.366	2.6
652.381	32
652.396	26.4
652.41	12.2
652.425	42.6
652.44	49.8
652.455	-3.6
652.47	6.4
652.485	-3
652.5	-16
652.515	-24.6
652.53	-12.4
652.545	-10.4
652.56	2
652.575	-10
652.59	29.6
652.605	72.8
652.62	22.6
652.635	-11.4
652.65	-22.2
652.665	-14
652.68	23.6
652.695	31.2
652.71	-12.8
652.725	-12.4
652.74	17.8
652.755	23.2
652.769	33.8
652.784	3.6
652.799	20.4
652.814	21
652.829	5.6
652.844	0.2
652.859	-24
652.874	-3.2
652.889	22.2
652.904	12.8
652.919	-10.8
652.934	3.8
652.948	14.6
652.963	17.2
652.978	3.6
652.993	-4.4
653.008	2.8
653.023	-4.8
653.038	3.6
653.053	9.2
653.068	-6.6
653.082	-15.6
653.097	15.8
653.112	21.4
653.127	-0.2
653.142	35.6
653.157	66.2
653.172	5.6
653.186	29.4
653.201	23.6
653.216	42.6
653.231	50
653.246	-4.6
653.261	-20.8
653.276	45.6
653.29	53.8
653.305	1.6
653.32	-2.2
653.335	-12.2
653.35	-16
653.365	7.4
653.379	-3
653.394	-4.2
653.409	-2.2
653.424	-4.4
653.439	1.8
653.454	0.6
653.468	-23.6
653.483	-23.6
653.498	9.4
653.513	47.2
653.528	40
653.542	10.2
653.557	-20
653.572	4.4
653.587	28.4
653.602	5.2
653.616	-8.4
653.631	-22.2
653.646	-16.4
653.661	11.6
653.675	6.4
653.69	-7.2
653.705	-10
653.72	-7.8
653.735	-14
653.749	-1.8
653.764	20.6
653.779	18.6
653.794	19.8
653.808	17.2
653.823	11.2
653.838	15.2
653.853	48.6
653.867	-9
653.882	-12.4
653.897	21.4
653.912	46.2
653.926	66
653.941	37
653.956	16
653.971	-21
653.985	-6.2
654	13.4
654.015	1.2
654.029	23
654.044	52.8
654.059	24.6
654.074	39.2
654.088	152.6
654.103	354.6
654.118	75
654.132	51
654.147	29
654.162	5.6
654.177	19.8
654.191	-6.8
654.206	-16
654.221	33.4
654.235	29
654.25	93.6
654.265	194.2
654.279	104.2
654.294	65.6
654.309	47.2
654.323	61.2
654.338	51
654.353	40.6
654.367	31.8
654.382	30.2
654.397	7.2
654.411	22
654.426	25
654.441	48
654.455	27.2
654.47	14.6
654.485	27
654.499	37.2
654.514	45.6
654.528	41.6
654.543	34
654.558	60.6
654.572	56.4
654.587	53.8
654.602	33.8
654.616	26.8
654.631	32.2
654.645	60
654.66	35
654.675	29.2
654.689	54.4
654.704	60.2
654.719	49.8
654.733	42.4
654.748	74.4
654.762	50.4
654.777	63.8
654.792	40.2
654.806	35.8
654.821	83.8
654.835	57.8
654.85	62.2
654.864	60
654.879	38.6
654.894	36.2
654.908	43.8
654.923	47.6
654.937	41.2
654.952	50.8
654.966	58
654.981	76.4
654.996	58.4
655.01	82
655.025	45
655.039	59
655.054	58.6
655.068	59.8
655.083	81.6
655.097	68
655.112	52.2
655.126	49.8
655.141	69
655.156	105.2
655.17	75.8
655.185	70
655.199	103.4
655.214	157.2
655.228	190.8
655.243	174.4
655.257	186.6
655.272	188.2
655.286	134.6
655.301	136.6
655.315	146.2
655.33	169.2
655.344	177.8
655.359	166.6
655.373	192
655.388	231.2
655.402	324
655.417	389
655.431	417.2
655.446	464.8
655.46	434
655.475	519
655.489	713.8
655.504	1266
655.518	3488.2
655.532	10090.2
655.547	15568.4
655.561	15568.4
655.576	15568.4
655.59	15568.4
655.605	15568.4
655.619	15568.4
655.634	15568.4
655.648	15568.4
655.663	15568.4
655.677	15568.4
655.691	15568.4
655.706	15568.4
655.72	15568.4
655.735	15568.4
655.749	15568.4
655.764	15568.4
655.778	15568.4
655.792	15568.4
655.807	15568.4
655.821	15568.4
655.836	15568.4
655.85	15568.4
655.865	15568.4
655.879	15568.4
655.893	15568.4
655.908	15568.4
655.922	15568.4
655.937	15568.4
655.951	15568.4
655.965	15568.4
655.98	14534
655.994	6826.8
656.009	802
656.023	317.2
656.037	239
656.052	183.8
656.066	140.4
656.08	147.8
656.095	144.2
656.109	112
656.124	115.8
656.138	137.2
656.152	111
656.167	119.4
656.181	105.8
656.195	130.4
656.21	99.6
656.224	63.6
656.238	85
656.253	106.8
656.267	111.6
656.281	47
656.296	53.2
656.31	85.2
656.324	96.8
656.339	73.4
656.353	57.4
656.367	70.6
656.382	30
656.396	2.2
656.41	18.2
656.425	39.4
656.439	29.6
656.453	12.8
656.468	24.2
656.482	40.6
656.496	28.4
656.51	27.4
656.525	39.2
656.539	34.2
656.553	21.2
656.568	25.2
656.582	31.2
656.596	45
656.611	15.8
656.625	20.6
656.639	36.4
656.653	49.4
656.668	29
656.682	11
656.696	14.6
656.71	25.4
656.725	58
656.739	46.2
656.753	56.6
656.767	19.8
656.782	23
656.796	55
656.81	108.6
656.824	13.4
656.839	21.2
656.853	11.6
656.867	21.2
656.881	43.6
656.896	17.4
656.91	0.4
656.924	17.4
656.938	42.6
656.953	38
656.967	31.8
656.981	55.4
656.995	27.6
657.009	23.6
657.024	-23.4
657.038	-13.6
657.052	18.8
657.066	68.2
657.08	10.8
657.095	9.8
657.109	-6.2
657.123	15.2
657.137	-0.6
657.151	10.4
657.166	9
657.18	-4.4
657.194	-45
657.208	-8
657.222	5.6
657.237	12
657.251	1.6
657.265	17.4
657.279	10
657.293	-16.8
657.307	8.2
657.322	2.2
657.336	47
657.35	91
657.364	28.6
657.378	38.6
657.392	13.8
657.406	40.4
657.421	24.6
657.435	6
657.449	24.8
657.463	13.8
657.477	28.8
657.491	38.2
657.505	-5.4
657.52	-0.8
657.534	-1.8
657.548	3.2
657.562	65.6
657.576	80
657.59	14.8
657.604	18.8
657.618	29.4
657.632	23.4
657.647	7.4
657.661	3.4
657.675	49.2
